Variable,Country,Value
"Professional nurses, licensed to practice",Chile,17122.34055555555
"Professional nurses, licensed to practice",Denmark,47673.192083333335
"Professional nurses, licensed to practice",Estonia,5908.269642857143
"Professional nurses, licensed to practice",Hungary,43026.573000000004
"Professional nurses, licensed to practice",Iceland,2276.8389285714284
"Professional nurses, licensed to practice",Ireland,33420.54346153847
"Professional nurses, licensed to practice",Israel,21602.986785714285
"Professional nurses, licensed to practice",Italy,197886.31750000003
"Professional nurses, licensed to practice",Korea,143346.44192307696
"Professional nurses, licensed to practice",Lithuania,14019.591499999999
"Professional nurses, licensed to practice",Luxembourg,5964.556363636363
"Professional nurses, licensed to practice",New Zealand,23501.142857142862
"Professional nurses, licensed to practice",Norway,62795.025
"Professional nurses, licensed to practice",Poland,140524.0376923077
"Professional nurses, licensed to practice",Spain,127886.77653846158
"Professional nurses, licensed to practice",Sweden,88558.90807692308
"Professional nurses, licensed to practice",United States,1987921.412307692
"Professional nurses, practising",Australia,98960.04727272727
"Professional nurses, practising",Austria,27609.879615384616
"Professional nurses, practising",Canada,120549.04153846155
"Professional nurses, practising",Denmark,27159.299583333337
"Professional nurses, practising",Estonia,4081.953076923077
"Professional nurses, practising",Finland,24759.4715
"Professional nurses, practising",Germany,411466.5757692308
"Professional nurses, practising",Greece,9871.091153846153
"Professional nurses, practising",Hungary,23689.534615384622
"Professional nurses, practising",Iceland,1418.9192857142855
"Professional nurses, practising",Israel,16504.69269230769
"Professional nurses, practising",Italy,157716.0346428572
"Professional nurses, practising",Japan,478791.83499999996
"Professional nurses, practising",Korea,64055.58692307692
"Professional nurses, practising",Lithuania,11482.90769230769
"Professional nurses, practising",Luxembourg,3066.114545454546
"Professional nurses, practising",Mexico,86599.74769230768
"Professional nurses, practising",Netherlands,20513.752500000002
"Professional nurses, practising",New Zealand,20452.952142857153
"Professional nurses, practising",Norway,40034.58428571426
"Professional nurses, practising",Poland,98852.09708333334
"Professional nurses, practising",Slovenia,2332.9857692307696
"Professional nurses, practising",Spain,116356.3703846154
"Professional nurses, practising",Sweden,51657.644166666665
"Professional nurses, practising",Switzerland,42939.08045454545
"Professional nurses, practising",United Kingdom,209248.9432142857
"Professional nurses, professionally active",Australia,118159.09227272728
"Professional nurses, professionally active",Canada,137831.50730769229
"Professional nurses, professionally active",Denmark,30210.014166666675
"Professional nurses, professionally active",Finland,30493.845
"Professional nurses, professionally active",France,3912.5960714285716
"Professional nurses, professionally active",Germany,495198.3703846153
"Professional nurses, professionally active",Iceland,1418.9192857142855
"Professional nurses, professionally active",Ireland,28869.809230769235
"Professional nurses, professionally active",Israel,18810.42285714285
"Professional nurses, professionally active",Italy,191702.75285714286
"Professional nurses, professionally active",Japan,514126.77916666673
"Professional nurses, professionally active",Lithuania,11529.691923076925
"Professional nurses, professionally active",Luxembourg,3157.66409090909
"Professional nurses, professionally active",New Zealand,22017.48285714286
"Professional nurses, professionally active",Norway,50575.070909090915
"Professional nurses, professionally active",Poland,99334.5675
"Professional nurses, professionally active",Portugal,29743.263846153855
"Professional nurses, professionally active",Slovak Republic,16033.430000000004
"Professional nurses, professionally active",Slovenia,2395.9776923076925
"Professional nurses, professionally active",Spain,121565.44576923078
"Professional nurses, professionally active",Sweden,54213.581666666665
"Professional nurses, professionally active",Turkey,61119.585384615384
"Professional nurses, professionally active",United States,1358597.0499999998
Professional nursing graduates,Australia,4981.153846153846
Professional nursing graduates,Austria,1471.0991666666666
Professional nursing graduates,Canada,5468.671538461537
Professional nursing graduates,Chile,1274.1228571428571
Professional nursing graduates,Denmark,1116.5779166666666
Professional nursing graduates,Estonia,236.55928571428566
Professional nursing graduates,France,12670.329999999998
Professional nursing graduates,Germany,16746.016153846154
Professional nursing graduates,Greece,816.6525000000001
Professional nursing graduates,Hungary,895.6195000000001
Professional nursing graduates,Iceland,73.28961538461537
Professional nursing graduates,Ireland,760.9726923076922
Professional nursing graduates,Israel,646.0860714285715
Professional nursing graduates,Italy,5590.461249999999
Professional nursing graduates,Japan,25444.699642857155
Professional nursing graduates,Korea,7192.123846153845
Professional nursing graduates,Lithuania,314.8842307692308
Professional nursing graduates,Luxembourg,54.88923076923076
Professional nursing graduates,Mexico,5616.302692307692
Professional nursing graduates,Netherlands,1265.6419230769234
Professional nursing graduates,New Zealand,810.9050000000003
Professional nursing graduates,Norway,1854.483846153846
Professional nursing graduates,Poland,4860.121153846154
Professional nursing graduates,Portugal,1575.4957692307694
Professional nursing graduates,Slovenia,251.37153846153845
Professional nursing graduates,Spain,4878.1842307692295
Professional nursing graduates,Sweden,2063.636923076923
Professional nursing graduates,Switzerland,1445.5745454545454
Professional nursing graduates,Turkey,8082.756923076923
Professional nursing graduates,United States,68374.74384615384
Professionally active caring personnel,Belgium,44422.39916666666
Professionally active caring personnel,Chile,76699.812
Professionally active caring personnel,Denmark,47022.74708333333
Professionally active caring personnel,Finland,66818.87249999998
Professionally active caring personnel,France,479808.9884615385
Professionally active caring personnel,Italy,300456.6957142857
Professionally active caring personnel,Latvia,1032.7069999999999
Professionally active caring personnel,Lithuania,3330.017692307694
Professionally active caring personnel,Luxembourg,1528.3881818181812
Professionally active caring personnel,Norway,54505.9440909091
Professionally active caring personnel,Slovak Republic,4997.2011111111115
Professionally active caring personnel,Slovenia,1571.961153846154
Professionally active caring personnel,Spain,213073.89269230762
Professionally active dentists,Australia,6481.3845
Professionally active dentists,Canada,10479.688461538464
Professionally active dentists,Denmark,2363.2587500000004
Professionally active dentists,Finland,2192.3599999999997
Professionally active dentists,France,21527.186785714293
Professionally active dentists,Germany,35072.00692307692
Professionally active dentists,Iceland,142.79928571428573
Professionally active dentists,Israel,4159.92142857143
Professionally active dentists,Italy,20151.48
Professionally active dentists,Japan,50078.642500000016
Professionally active dentists,Latvia,732.0061538461539
Professionally active dentists,Lithuania,1296.1188461538463
Professionally active dentists,Luxembourg,254.86749999999998
Professionally active dentists,Netherlands,4396.51375
Professionally active dentists,New Zealand,907.3150000000002
Professionally active dentists,Norway,2512.633181818182
Professionally active dentists,Poland,6882.835384615383
Professionally active dentists,Slovak Republic,1350.9423076923076
Professionally active dentists,Slovenia,665.3257692307691
Professionally active dentists,Sweden,3995.34125
Professionally active dentists,Turkey,10958.99307692308
Professionally active dentists,United States,93296.72714285713
Professionally active midwives,Australia,8515.765714285715
Professionally active midwives,Austria,687.5373170731709
Professionally active midwives,Belgium,2426.4353333333343
Professionally active midwives,Canada,336.6958974358978
Professionally active midwives,Denmark,585.1927777777776
Professionally active midwives,Finland,1286.550333333333
Professionally active midwives,France,6994.800731707322
Professionally active midwives,Germany,7343.885641025639
Professionally active midwives,Iceland,107.359512195122
Professionally active midwives,Ireland,704.54
Professionally active midwives,Israel,595.9887804878051
Professionally active midwives,Italy,5750.589999999999
Professionally active midwives,Japan,10276.686666666668
Professionally active midwives,Latvia,156.64666666666665
Professionally active midwives,Lithuania,318.21512820512817
Professionally active midwives,Luxembourg,74.12923076923077
Professionally active midwives,Netherlands,1025.2859259259258
Professionally active midwives,New Zealand,936.5871052631575
Professionally active midwives,Norway,1070.1775
Professionally active midwives,Poland,7492.425555555554
Professionally active midwives,Portugal,769.4579487179489
Professionally active midwives,Slovak Republic,595.9530769230773
Professionally active midwives,Slovenia,42.74769230769229
Professionally active midwives,Sweden,2444.0763888888882
Professionally active midwives,Turkey,16769.523333333338
Professionally active nurses,Australia,143582.85818181818
Professionally active nurses,Belgium,66589.29041666666
Professionally active nurses,Canada,180613.05153846153
Professionally active nurses,Denmark,30210.014166666675
Professionally active nurses,Finland,43027.1425
Professionally active nurses,France,293834.6710714286
Professionally active nurses,Germany,604699.7115384615
Professionally active nurses,Iceland,2383.899642857143
Professionally active nurses,Ireland,28869.809230769235
Professionally active nurses,Israel,23594.07964285714
Professionally active nurses,Italy,191702.75285714286
Professionally active nurses,Japan,692993.1816666666
Professionally active nurses,Latvia,5420.207692307692
Professionally active nurses,Lithuania,11529.691923076925
Professionally active nurses,Luxembourg,3157.66409090909
Professionally active nurses,Netherlands,97023.58499999998
Professionally active nurses,New Zealand,23514.393928571433
Professionally active nurses,Norway,50575.070909090915
Professionally active nurses,Poland,99334.5675
Professionally active nurses,Portugal,29743.263846153855
Professionally active nurses,Slovak Republic,16033.430000000004
Professionally active nurses,Slovenia,8693.365
Professionally active nurses,Spain,121565.44576923078
Professionally active nurses,Sweden,54213.581666666665
Professionally active nurses,Turkey,61119.585384615384
Professionally active nurses,United States,1715913.5842307692
Professionally active pharmacists,Australia,11271.051428571429
Professionally active pharmacists,Canada,16183.044999999996
Professionally active pharmacists,Denmark,1702.5137499999994
Professionally active pharmacists,Finland,3719.696000000001
Professionally active pharmacists,France,36795.52821428572
Professionally active pharmacists,Germany,29736.210384615384
Professionally active pharmacists,Greece,5426.301923076923
Professionally active pharmacists,Hungary,3508.6618750000007
Professionally active pharmacists,Iceland,180.63923076923072
Professionally active pharmacists,Israel,3220.9789285714282
Professionally active pharmacists,Italy,30122.543461538462
Professionally active pharmacists,Latvia,820.7423076923078
